,name,age_limit,developers,genre,release,avg_playtime,mood,word_cloud,steam_link,image_link,trailer_link
244,Prince Of Wallachia,0,['SP GAMES'],"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","28 Apr, 2021",,,,https://store.steampowered.com/app/1428030,"[{'id': 0, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_fcbd53b7f575a8186bcc0d46f911141d17d45d16.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_fcbd53b7f575a8186bcc0d46f911141d17d45d16.1920x1080.jpg?t=1633817352'}, {'id': 1, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_ea666772ecec219f004cee81967b4eeca4c39ada.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_ea666772ecec219f004cee81967b4eeca4c39ada.1920x1080.jpg?t=1633817352'}, {'id': 2, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_34f63da299a90d5967f4c306fb3576f0b802c2c0.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_34f63da299a90d5967f4c306fb3576f0b802c2c0.1920x1080.jpg?t=1633817352'}, {'id': 3, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_66100b12270999c096e822f7c312c24e71e92422.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_66100b12270999c096e822f7c312c24e71e92422.1920x1080.jpg?t=1633817352'}, {'id': 4, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_d5728359eaea8130493b2e22cacfbf1a8c054920.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_d5728359eaea8130493b2e22cacfbf1a8c054920.1920x1080.jpg?t=1633817352'}, {'id': 5, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_0930373e359eece0c1dcad96758a35a5d10ac36c.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_0930373e359eece0c1dcad96758a35a5d10ac36c.1920x1080.jpg?t=1633817352'}, {'id': 6, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_6a40b746e619a7fcfae25366f8a19fc6e04c0302.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_6a40b746e619a7fcfae25366f8a19fc6e04c0302.1920x1080.jpg?t=1633817352'}, {'id': 7, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_e3464cfafdc4faf632bbf95ba35c9f1609f3251c.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_e3464cfafdc4faf632bbf95ba35c9f1609f3251c.1920x1080.jpg?t=1633817352'}, {'id': 8, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_9489011a735a3b6b829de7801ea9aca77a26fc8a.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_9489011a735a3b6b829de7801ea9aca77a26fc8a.1920x1080.jpg?t=1633817352'}, {'id': 9, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_d59ef08486feffcae0eed2274a8d9312c9db3700.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_d59ef08486feffcae0eed2274a8d9312c9db3700.1920x1080.jpg?t=1633817352'}, {'id': 10, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_c754f084ffe12daad6d4af6535319eb8829232c5.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_c754f084ffe12daad6d4af6535319eb8829232c5.1920x1080.jpg?t=1633817352'}, {'id': 11, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_dad76117951e3a774e77a199f7524f72385635ae.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_dad76117951e3a774e77a199f7524f72385635ae.1920x1080.jpg?t=1633817352'}, {'id': 12, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_27f3fe3538d0e5c01986ad12316f5a60d9a2419c.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_27f3fe3538d0e5c01986ad12316f5a60d9a2419c.1920x1080.jpg?t=1633817352'}, {'id': 13, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_c14c741325d84b69aafd70ba3d70a3be97b390b5.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_c14c741325d84b69aafd70ba3d70a3be97b390b5.1920x1080.jpg?t=1633817352'}, {'id': 14, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_1da22a8cd8407d04a74df744fb6c71013d589861.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_1da22a8cd8407d04a74df744fb6c71013d589861.1920x1080.jpg?t=1633817352'}, {'id': 15, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_45d76320778611e6f944b6f6835c82530665fc7b.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_45d76320778611e6f944b6f6835c82530665fc7b.1920x1080.jpg?t=1633817352'}, {'id': 16, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_78c6b609ff28df147417992b1c4660cc45dfa959.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_78c6b609ff28df147417992b1c4660cc45dfa959.1920x1080.jpg?t=1633817352'}, {'id': 17, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_837aaeb28ca19bb8318831e06ac679fba0818a5c.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_837aaeb28ca19bb8318831e06ac679fba0818a5c.1920x1080.jpg?t=1633817352'}, {'id': 18, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_01ccec2be36883eb38a8cedc5ee0ade9b38dcae7.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_01ccec2be36883eb38a8cedc5ee0ade9b38dcae7.1920x1080.jpg?t=1633817352'}, {'id': 19, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_93a7c6ed70eb27a4b3178e6e5efe28abf980d8c4.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_93a7c6ed70eb27a4b3178e6e5efe28abf980d8c4.1920x1080.jpg?t=1633817352'}, {'id': 20, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_189e4aa3d1134d1cb372b17841669125333ecb0a.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_189e4aa3d1134d1cb372b17841669125333ecb0a.1920x1080.jpg?t=1633817352'}, {'id': 21, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_2ae6510432b715f9ab15d17afe990454511b5c5a.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_2ae6510432b715f9ab15d17afe990454511b5c5a.1920x1080.jpg?t=1633817352'}, {'id': 22, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_87dbeb48c670571ddf2a28070c53e82d3d9ed0a6.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_87dbeb48c670571ddf2a28070c53e82d3d9ed0a6.1920x1080.jpg?t=1633817352'}, {'id': 23, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_7cf199547bd34cd085dd5f1e31762d8e64b3f794.600x338.jpg?t=1633817352', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428030/ss_7cf199547bd34cd085dd5f1e31762d8e64b3f794.1920x1080.jpg?t=1633817352'}]"
245,Gizmos: Spirit Of The Christmas,0,['Oleg Sereda'],"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]","15 Dec, 2020",,,,https://store.steampowered.com/app/1428040,"[{'id': 0, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428040/ss_ec1ee5a1b390c62069e81c4d9a6301db50ea5725.600x338.jpg?t=1630078191', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428040/ss_ec1ee5a1b390c62069e81c4d9a6301db50ea5725.1920x1080.jpg?t=1630078191'}, {'id': 1, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428040/ss_ea2a877e75ee851276a7647ae4bc2acfb40c5d6a.600x338.jpg?t=1630078191', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428040/ss_ea2a877e75ee851276a7647ae4bc2acfb40c5d6a.1920x1080.jpg?t=1630078191'}, {'id': 2, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428040/ss_cba7dd1175338f7ed13d89934126277855944135.600x338.jpg?t=1630078191', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428040/ss_cba7dd1175338f7ed13d89934126277855944135.1920x1080.jpg?t=1630078191'}, {'id': 3, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428040/ss_34637b08894244bf88208f735068c5c2b22996f7.600x338.jpg?t=1630078191', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428040/ss_34637b08894244bf88208f735068c5c2b22996f7.1920x1080.jpg?t=1630078191'}, {'id': 4, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428040/ss_751053611b03d7ed0cc2651ef798114628d0c75a.600x338.jpg?t=1630078191', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428040/ss_751053611b03d7ed0cc2651ef798114628d0c75a.1920x1080.jpg?t=1630078191'}, {'id': 5, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428040/ss_96d2005249424d77d11f98321130e98c17aa1c58.600x338.jpg?t=1630078191', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428040/ss_96d2005249424d77d11f98321130e98c17aa1c58.1920x1080.jpg?t=1630078191'}]"
246,Dungeon Scavenger 2,0,['Vidama Software LLC'],"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",To be announced,,,,https://store.steampowered.com/app/1428070,"[{'id': 0, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428070/ss_0cd0888ab2cff469ca4f71be0696297cd0e55cca.600x338.jpg?t=1667763984', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428070/ss_0cd0888ab2cff469ca4f71be0696297cd0e55cca.1920x1080.jpg?t=1667763984'}, {'id': 1, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428070/ss_83e7cb6e5a3b5a1010e6222d75dade8722950361.600x338.jpg?t=1667763984', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428070/ss_83e7cb6e5a3b5a1010e6222d75dade8722950361.1920x1080.jpg?t=1667763984'}, {'id': 2, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428070/ss_1909abfa9307b6ca4bf524109928a98e501a0429.600x338.jpg?t=1667763984', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428070/ss_1909abfa9307b6ca4bf524109928a98e501a0429.1920x1080.jpg?t=1667763984'}, {'id': 3, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428070/ss_bbd17f8292648d3bba8f7c9b69887662e2f957c7.600x338.jpg?t=1667763984', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428070/ss_bbd17f8292648d3bba8f7c9b69887662e2f957c7.1920x1080.jpg?t=1667763984'}, {'id': 4, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1428070/ss_f94b22569c72313e216d932e87d2aca08b129fa8.600x338.jpg?t=1667763984', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1428070/ss_f94b22569c72313e216d932e87d2aca08b129fa8.1920x1080.jpg?t=1667763984'}]"
247,Sky Journey - Jigsaw Landscapes,0,['RSoft Games'],"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","Nov 5, 2020",,,,https://store.steampowered.com/app/1427400,"[{'id': 0, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_525bce54799b2d107892c70d708c9e0a29d9671c.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_525bce54799b2d107892c70d708c9e0a29d9671c.1920x1080.jpg?t=1655410889'}, {'id': 1, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_eee800e2a9702f7601fe790cae0ebc0e77340ed8.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_eee800e2a9702f7601fe790cae0ebc0e77340ed8.1920x1080.jpg?t=1655410889'}, {'id': 2, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_979421d12ad9c221883ac6eef3a20b50cff91aaf.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_979421d12ad9c221883ac6eef3a20b50cff91aaf.1920x1080.jpg?t=1655410889'}, {'id': 3, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_88432d4aa4b98ac6f19b67e6e24f6500bf0e11ea.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_88432d4aa4b98ac6f19b67e6e24f6500bf0e11ea.1920x1080.jpg?t=1655410889'}, {'id': 4, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_f390877f4b8d986eac13d5edb3e9460ad3c24cf6.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_f390877f4b8d986eac13d5edb3e9460ad3c24cf6.1920x1080.jpg?t=1655410889'}, {'id': 5, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_dc1b8d301670c73b58a78fa2f84f858df9bc672c.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_dc1b8d301670c73b58a78fa2f84f858df9bc672c.1920x1080.jpg?t=1655410889'}, {'id': 6, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_34a7dadd4791d4a6c666cb704b44b09d03c80e69.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_34a7dadd4791d4a6c666cb704b44b09d03c80e69.1920x1080.jpg?t=1655410889'}, {'id': 7, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_d282cb0e4826fe6789c9b909cf9090583afebd4a.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_d282cb0e4826fe6789c9b909cf9090583afebd4a.1920x1080.jpg?t=1655410889'}, {'id': 8, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_968585b1498c753b02e104580aa0626cfd5be2cd.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_968585b1498c753b02e104580aa0626cfd5be2cd.1920x1080.jpg?t=1655410889'}, {'id': 9, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_21a4f16a6eebc33f8583b5935b8d38781cb9a20b.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_21a4f16a6eebc33f8583b5935b8d38781cb9a20b.1920x1080.jpg?t=1655410889'}, {'id': 10, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_e19bc2abc19d6c275f8b101192f7d4a1078768b9.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_e19bc2abc19d6c275f8b101192f7d4a1078768b9.1920x1080.jpg?t=1655410889'}, {'id': 11, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_651d93de33cabe47fb7da38ca32430a1b13018d3.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_651d93de33cabe47fb7da38ca32430a1b13018d3.1920x1080.jpg?t=1655410889'}, {'id': 12, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_efa25e4e4dc29d0f57cd7db97d492b3fa2059085.600x338.jpg?t=1655410889', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427400/ss_efa25e4e4dc29d0f57cd7db97d492b3fa2059085.1920x1080.jpg?t=1655410889'}]"
248,Bloodland,0,['Kultured Dev'],"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]","29 Oct, 2020",,,,https://store.steampowered.com/app/1427420,"[{'id': 0, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_cb24b20383bbd1f8f9ce286bd0c3a5c54d8ada5f.600x338.jpg?t=1605232749', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_cb24b20383bbd1f8f9ce286bd0c3a5c54d8ada5f.1920x1080.jpg?t=1605232749'}, {'id': 1, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_3236871335b8455688502da2f1479c0e66f8ef7e.600x338.jpg?t=1605232749', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_3236871335b8455688502da2f1479c0e66f8ef7e.1920x1080.jpg?t=1605232749'}, {'id': 2, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_b08ef47fa33add48a08b7040de5ff247da85df1c.600x338.jpg?t=1605232749', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_b08ef47fa33add48a08b7040de5ff247da85df1c.1920x1080.jpg?t=1605232749'}, {'id': 3, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_7e02ed9368149d13f1e298e987017aa096753533.600x338.jpg?t=1605232749', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_7e02ed9368149d13f1e298e987017aa096753533.1920x1080.jpg?t=1605232749'}, {'id': 4, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_c2e023e3c4972afead4661c115f0abf3c078efb5.600x338.jpg?t=1605232749', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_c2e023e3c4972afead4661c115f0abf3c078efb5.1920x1080.jpg?t=1605232749'}, {'id': 5, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_5cafba61844f69e9c822cbbc7b663d56c28cd6c6.600x338.jpg?t=1605232749', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_5cafba61844f69e9c822cbbc7b663d56c28cd6c6.1920x1080.jpg?t=1605232749'}, {'id': 6, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_32a1a07b63e0ea1a5408fbb34d54912c8bf50d82.600x338.jpg?t=1605232749', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427420/ss_32a1a07b63e0ea1a5408fbb34d54912c8bf50d82.1920x1080.jpg?t=1605232749'}]"
249,Lost Gray,0,['ByteMirage'],"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]","4 Aug, 2022",,,,https://store.steampowered.com/app/1427450,"[{'id': 0, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_a1800bdffb83a0338a41d9061653e0aa3b32b296.600x338.jpg?t=1675990443', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_a1800bdffb83a0338a41d9061653e0aa3b32b296.1920x1080.jpg?t=1675990443'}, {'id': 1, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_0d2f217aae5ff6c7b59e3ac19fc3b5c72d42b6e7.600x338.jpg?t=1675990443', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_0d2f217aae5ff6c7b59e3ac19fc3b5c72d42b6e7.1920x1080.jpg?t=1675990443'}, {'id': 2, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_9c9e8b32ad43754002f051646e046dbb5a2e8417.600x338.jpg?t=1675990443', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_9c9e8b32ad43754002f051646e046dbb5a2e8417.1920x1080.jpg?t=1675990443'}, {'id': 3, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_aed4fa4e2934db6207ba8795c6439dcda6a03987.600x338.jpg?t=1675990443', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_aed4fa4e2934db6207ba8795c6439dcda6a03987.1920x1080.jpg?t=1675990443'}, {'id': 4, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_a1f1c7a9eedc955193df631f50af9f3f99ffcbfa.600x338.jpg?t=1675990443', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_a1f1c7a9eedc955193df631f50af9f3f99ffcbfa.1920x1080.jpg?t=1675990443'}, {'id': 5, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_4e97dc2f0ea77764ec3b04feeedf6a09831fa5c4.600x338.jpg?t=1675990443', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_4e97dc2f0ea77764ec3b04feeedf6a09831fa5c4.1920x1080.jpg?t=1675990443'}, {'id': 6, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_881135c82e53e7a255b1c0cf93d96608ebed5028.600x338.jpg?t=1675990443', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427450/ss_881135c82e53e7a255b1c0cf93d96608ebed5028.1920x1080.jpg?t=1675990443'}]"
250,Miner Ultra Rag Smash,0,['Sinned Games'],"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]","4 Nov, 2020",,,,https://store.steampowered.com/app/1427480,"[{'id': 0, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427480/ss_a44b6dedbd56787f5ba5d4ca13b55f73c9567924.600x338.jpg?t=1677714825', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427480/ss_a44b6dedbd56787f5ba5d4ca13b55f73c9567924.1920x1080.jpg?t=1677714825'}, {'id': 1, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427480/ss_73ae8ba30b0e12321a43d0827c433f5d7bdb3493.600x338.jpg?t=1677714825', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427480/ss_73ae8ba30b0e12321a43d0827c433f5d7bdb3493.1920x1080.jpg?t=1677714825'}, {'id': 2, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427480/ss_db1fb6dc6f9e86480ff69c4bd1c059ac70d878b1.600x338.jpg?t=1677714825', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427480/ss_db1fb6dc6f9e86480ff69c4bd1c059ac70d878b1.1920x1080.jpg?t=1677714825'}, {'id': 3, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427480/ss_58f025bc7fbc8cb15b60dd4ddc33f00f022b466b.600x338.jpg?t=1677714825', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427480/ss_58f025bc7fbc8cb15b60dd4ddc33f00f022b466b.1920x1080.jpg?t=1677714825'}, {'id': 4, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427480/ss_dc5ab9961f3bfd748e872521f42d33881da2b699.600x338.jpg?t=1677714825', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427480/ss_dc5ab9961f3bfd748e872521f42d33881da2b699.1920x1080.jpg?t=1677714825'}, {'id': 5, 'path_thumbnail': 'https://cdn.akamai.steamstatic.com/steam/apps/1427480/ss_21c5ad6cc704ccba067574c699939dc1ded330f3.600x338.jpg?t=1677714825', 'path_full': 'https://cdn.akamai.steamstatic.com/steam/apps/1427480/ss_21c5ad6cc704ccba067574c699939dc1ded330f3.1920x1080.jpg?t=1677714825'}]"
